post_link,original_link,final_link,post,title,author,date
http://web.archive.org/web/20190123191109/http://ghanaxtra.com/2018/12/man-fails-give-wife-organism-will-go-hell-counsellor-lutterodt.html,http://ghanaxtra.com/2018/12/man-fails-give-wife-organism-will-go-hell-counsellor-lutterodt.html,https://ghanaxtra.com/2018/12/man-fails-give-wife-organism-will-go-hell-counsellor-lutterodt.html,"Controversial marriage counsellor, Counsellor George Lutterodt has revealed that any man who fails to give his lady orgasm during sex intercourse will rot in hell.According to him, a man can choose to follow all the teachings and directions in the holy books but failure to give your woman organism cannot guarantee salvation.He argued that it is a divine direction for men to satisfy their partners well sexually any time they have sex.He revealed that the processes one goes through during sex are synonymous to the processes one goes through during worship.Counsellor Lutterodt made the disclosure over the weekend when preaching about the importance of orgasm in a relationship at the House of Miracle Ministries at Madina Estate.Call our Editor on 0209391902 or click here and inform us via Whatsapp. You could equally email your stories or articles to info@ghanaxtra.com and we'll surely put them online",Any Man Who Fails To Give His Wife Organism Will Go To Hell – Counsellor Lutterodt,Ama Sarfowaa,2018/12
http://web.archive.org/web/20181225172547/http://ghanaxtra.com/2018/12/man-fails-give-wife-organism-will-go-hell-counsellor-lutterodt.html,http://ghanaxtra.com/2018/12/man-fails-give-wife-organism-will-go-hell-counsellor-lutterodt.html,https://ghanaxtra.com/2018/12/man-fails-give-wife-organism-will-go-hell-counsellor-lutterodt.html,"Controversial marriage counsellor, Counsellor George Lutterodt has revealed that any man who fails to give his lady orgasm during sex intercourse will rot in hell.According to him, a man can choose to follow all the teachings and directions in the holy books but failure to give your woman organism cannot guarantee salvation.He argued that it is a divine direction for men to satisfy their partners well sexually any time they have sex.He revealed that the processes one goes through during sex are synonymous to the processes one goes through during worship.Counsellor Lutterodt made the disclosure over the weekend when preaching about the importance of orgasm in a relationship at the House of Miracle Ministries at Madina Estate.Call our Editor on 0209391902 or click here and inform us via Whatsapp.You could equally email your stories or articles to admin@ghanaxtra.com and we'll surely put them onlineLog in to leave a comment ",Any Man Who Fails To Give His Wife Organism Will Go To Hell – Counsellor Lutterodt,Ama Sarfowaa,2018/12
http://web.archive.org/web/20180401051902/https://ghanaxtra.com/2018/02/ebonys-look-alike-causes-confusion-ebonys-one-week-celebration.html,https://ghanaxtra.com/2018/02/ebonys-look-alike-causes-confusion-ebonys-one-week-celebration.html,https://ghanaxtra.com/2018/02/ebonys-look-alike-causes-confusion-ebonys-one-week-celebration.html,"There was near “pandemonium” at the one-week celebration of the late Ebony Reigns yesterday as her look like stormed the venue.The look like wearing a black long sleeve with a spectacle to match was at the venue for the programme.But her sheer resemblance with the late musician caught the attention of gathering as they all rushed to catch a glimpse of her.The situation nearly turned into something else when some one shouted “Ebony nie” to wit, look at Ebony.But as the people rushed to the scene they were amazed to see the look like but it was unfortunate the lady was not their beloved Ebony.In disappointment, some of them took turns to take selfies with the said lady who gladly enjoyed her temporal new celebrity status.The late Ebony Reigns passed away on Friday 9, 2018 after her vehicle was involved in a gory accident.The musician was returning from Sunyani to Accra when her vehicle with registration number As 497-16 was involved in a head-on collision at Nyamebekyere, a village in between Mankranso and Bechem.Her final funeral rite has been slated for March 17, 2018.Call our Editor on 0209391902 or click here and inform us via Whatsapp. You could equally email your stories or articles to [email protected] and we'll surely put them online",Ebony’s Look Alike Causes “Confusion” At Ebony’s One Week Celebration,"Frank A. Hartmann, Managing Editor",2018/02
http://web.archive.org/web/20200422221142/https://ghanaxtra.com/2020/04/marymo-facts-ghanaian-nurse-died-coronavirus-uk-16931.html,https://ghanaxtra.com/2020/04/marymo-facts-ghanaian-nurse-died-coronavirus-uk-16931.html,https://ghanaxtra.com/2020/04/marymo-facts-ghanaian-nurse-died-coronavirus-uk-16931.html,"The 28-year-old pregnant nurse passed away after an emergency caesarean section at the Luton and Dunstable hospital, where she had been on admission for five days.Mary tested positive for coronavirus on April 5 and was admitted to the hospital on April 7 but needed an emergency caesarean section to save her daughter, who has been named after her.She had reportedly stopped working 28 weeks into her pregnancy as permitted by UK’s health guidance, but her death has increased calls for ‘all pregnant women to stay off the frontline.’The deceased nurse has drawn glowing tributes from her colleagues at work, with UK Health Secretary, Matt Hancock describing her story as “a terrible one.”But who is Mary Agyeiwaa Agyapong? Here are five key facts about her life and situations leading to her death. Mary lived with her father and step-mom Elizabeth Agyapong, but her natural mother lived in Agogo in the Asante Akyim North Municipality of the Ashanti region of Ghana.She joined her father in Britain to finish her education when she was a teenager. The late Ms Agyapong, affectionately called MaryMo, went to school in Wellingborough before attending University in Luton to study nursing.She worked as a general nurse for five years at Luton and Dunstable University Hospital prior to her untimely death.Mary’s father, Stephen Agyapong died of suspected coronavirus just two weeks before his daughter, family sources have told local media.He reportedly had an underlying high blood pressure which aggravated his situation after contracting the novel coronavirus.Mr Agyapong had been a teacher in Ghana but took on manual work after travelling to seek greener pastures in Europe.Before she died, Mary had been working on ward 12 of the Luton and Dunstable hospital – which has since become a Covid-19 ward.It is still not clear how and when she caught the virus, but authorities say they did not have any coronavirus patients at Luton and Dunstable Hospital before the 28-year-old took maternity leave on March 12, when she was 28 weeks pregnant.The young nurse is survived by her husband, Ernest Boateng and two children, a three-year-old son AJ and the new born Mary Agyeiwaa Agyapong.Test results of her newborn baby has not been released but Ms Agyapong’s husband is currently self-isolating and has also been tested for COVID-19.A fundraising appeal launched in memory of Mary Agyeiwaa Agyapong raised over GH1.2million (approximately £170,000) within the first 48 hours, exceeding initial target by 8,500 percent.The GOFUNDME campaign initiated by three of Mary’s friends, Rhoda Asiedu, Gloria Gyan and Wendy Addai, aims to generate seed money for a trust fund in support of her immediate family.",MaryMo: 5 Unknown Facts About Ghanaian Nurse Who Died of Coronavirus in UK,Fiifi Dixon,2020/04
http://web.archive.org/web/20211229184821/https://ghanaxtra.com/2021/12/just-in-ges-sacks-comedian-teacher-kwadwo-for-professional-misconduct.html,https://ghanaxtra.com/2021/12/just-in-ges-sacks-comedian-teacher-kwadwo-for-professional-misconduct.html,https://ghanaxtra.com/2021/12/just-in-ges-sacks-comedian-teacher-kwadwo-for-professional-misconduct.html,"The Ghana Education Service(GES) has terminated the appointment of Celebrity Teacher,  Micheal Owusu Afriyie popularly known as Teacher Kwadwo in showbiz.The termination of the appointment of the popular comedian who doubles as a professional teacher was conveyed to him via a letter through his District Education Directorate.It is however unclear the reasons for his dismissal as Teacher Kwadwo himself has refused to give further details because of professional reasons.Meanwhile, the comedian has promised a legal showdown with the Ghana Education Service in the coming days.Teacher Kwadwo in August 2021 was cited for professional misconduct by the Akrofuom District Education Disciplinary Committee.The comic content creator has in recent times been on an agenda to help fix the education sector.In a series of social media posts, Teacher Kwadwo has become a thorn in the flesh of the management of GES.Call our Editor on 0209391902 or click here and inform us via Whatsapp. You could equally email your stories or articles to [email protected] and we'll surely put them online",Just In: GES Sacks Comedian Teacher Kwadwo For Professional Misconduct,"Frank A. Hartmann, Managing Editor",2021/12
http://web.archive.org/web/20201024153408/https://ghanaxtra.com/2020/10/rawlings-mother-victoria-agbotui-goes-home-on-oct-24.html,https://ghanaxtra.com/2020/10/rawlings-mother-victoria-agbotui-goes-home-on-oct-24.html,https://ghanaxtra.com/2020/10/rawlings-mother-victoria-agbotui-goes-home-on-oct-24.html,"The mortal remains of the mother of former President Jerry John Rawlings, Victoria Agbotui, will be laid to rest on Saturday, October 24, 2020.Madam Victoria Agbotui will be laid to rest at her hometown, Dzelukope in the Volta Region.This came to light when the family of Madam Victoria Agbotui paid a courtesy call on President Nana Akufo-Addo to formally informed him of his passing.Executioner of the Anlo State, Dan Abodakpi, who spoke on behalf of the family revealed that the family has decided to organize the entire funeral and burial in a day, beginning with a filing past at the forecourt of the State House at 8 am.“Your Excellency has graciously agreed and indeed given instructions to facilitate this whole process”.A non-denominational Church Service will immediately follow, which is scheduled for between the hours of 9 and 10:30 am.Madam Victoria Agbotui passed away on September 24, shortly after her 101st birthday.Call our Editor on 0209391902 or click here and inform us via Whatsapp. You could equally email your stories or articles to [email protected] and we'll surely put them online",Rawlings’ Mother Victoria Agbotui Goes Home On Oct. 24,"Frank A. Hartmann, Managing Editor",2020/10
http://web.archive.org/web/20220525034713/https://ghanaxtra.com/2022/02/exclusive-supreme-court-grants-injunction-against-avokes-reinstatement.html,https://ghanaxtra.com/2022/02/exclusive-supreme-court-grants-injunction-against-avokes-reinstatement.html,https://ghanaxtra.com/2022/02/exclusive-supreme-court-grants-injunction-against-avokes-reinstatement.html,"The Supreme Court of Ghana has granted an injunction against the reinstatement of Professor Mawutor Avoke as the Vice-Chancellor of the University of Education, Winneba, GhanaXtra.Com can report authoritatively.Credible sources available to this portal indicate that the injunction was served on the university around 4:40 pm on Monday, February 7, 2022,Following receipt of the injunction notice, this portal can confirm that council conveyed a crunch meeting to decide on the next line of action and the possible legal remedies available.The writ is restraining Professor Mawutor Avoke from holding himself as the Vice-Chancellor of the university.Meanwhile, Professor Mawutor Avoke reported to work today, Monday, February 7, 2022 and was officially ushered into office by the University Council.The Winneba High Court, on Thursday, February 3, ordered the University to reinstate Prof. Avoke, including all those who were also affected by a legal tussle that got them dismissed.The Court presided over by Justice Aboagye Tandoh also charged the School to pay their salary arrears with retrospective effect from the date they were ‘unlawfully’ removed.Subsequently, the University Council at a brief ceremony ushered him into office on Monday, February 7, 2022.Avoke said the focus of his administration will be on how to ensure peace, unity, and reconciliation in the School.“What is urgently required of the University of Education today are unity, reconciliation, and peace. We must work together in unity; otherwise, we cannot forge any development agenda. Even as we celebrate today that we are back to the University, we are also mindful of some of our colleagues who have not had the opportunity to come back.“In the coming days, we’d work with the Council to see that those other people who were dismissed also come back. We are thankful to the President of the Republic, the Sector Minister, the Governing Council and all others who, through prayers and support, have made this day possible”.Call our Editor on 0209391902 or click here and inform us via Whatsapp. You could equally email your stories or articles to [email protected] and we'll surely put them online",Exclusive: Supreme Court Grants Injunction Against Avoke’s Reinstatement,"Fiifi Dixon, Editor-at-large",2022/02
http://web.archive.org/web/20180819194425/https://ghanaxtra.com/2017/07/over-200000-children-married-in-us-in-the-last-15-years.html,https://ghanaxtra.com/2017/07/over-200000-children-married-in-us-in-the-last-15-years.html,https://ghanaxtra.com/2017/07/over-200000-children-married-in-us-in-the-last-15-years.html,"Statistics available has revealed that more than 200,000 children were married in the United States over the past 15 years.Though the legal marriage age in the US is 18, there are exemptions such as parental consent or pregnancy in some states which allow minors to marry in some cases.Out of the figure, three 10-year-old girls and one 11-year-old boy were among the youngest to wed under legal exemptions.Eighty-seven percent of the minors who married across the country between 2000 and 2015 were girls, with the majority either 16 or 17.In an attempt to fight the menace, states like New York which had in the past allowed children as young as 14 to marry subject to parental and court permission last month  banned children aged under 17 from marrying.Data from the Unchained At Last, a group campaigning to abolish child marriage, an alarming 207,468 minors married in the US between 2000 and 2015 and there  are even fears that the figure could rise as some states failed to provided data.The founder of Unchained at Last, Fraidy Reiss, has for instance described the figure as “literally shaking” based on the data for New Jersey.“That number was so much higher than I had thought it would be. Then, the fact that the children were as young as 13 and the fact that it was mostly girls married to adult men.”Lawyer Attorney, Jeanne Smoot with the Tahirih Justice Centre which has been on the forefront in the fight against violence against women and child marriage has revealed that Child brides usually come from poor backgrounds.“Almost all the evidence indicates that girls in cities don’t get married young, that girls from middle class or wealthy families, don’t get married young. This is a rural phenomenon and it is a phenomenon of poverty.”Call our Editor on 0209391902 or click here and inform us via Whatsapp. You could equally email your stories or articles to info@ghanaxtra.com and we'll surely put them online","Over 200,000 Children Married In US In The Last 15 Years",ABOAGYE FRANK,2017/07
http://web.archive.org/web/20220525034713/https://ghanaxtra.com/2022/03/presec-student-crowned-overall-best-wassce-student-in-ghana-2nd-in-west-africa.html,https://ghanaxtra.com/2022/03/presec-student-crowned-overall-best-wassce-student-in-ghana-2nd-in-west-africa.html,https://ghanaxtra.com/2022/03/presec-student-crowned-overall-best-wassce-student-in-ghana-2nd-in-west-africa.html," A former student of PRESEC-Legon, Kwame Brako Asante, has emerged as the overall best student in the 2021 West African Senior School Certificate Examination (WASSCE) in Ghana.In addition to this National feat, Kwame was also honoured as the overall second-best student in West Africa, behind Nweze Isabella Chinasa, a student from the Lagoon School in Lekki, Lagos State of Nigeria. Meanwhile, Eleanor Godswill, from the Airforce Comprehensive School in the Enugu State of Nigeria, was adjudged the third best student at the WASSCE 2021.Kwame, together with the other honorees were celebrated at an event attended by the Vice President of Nigeria, Prof Yemi Osinbajo, as well as other dignitaries including Nigeria’s Youth and Sports Minister and officials from the Ghana Education Service, PRESEC-Legon, and other academics.For their excellent academic performances, Master Kwame Brako as well as the overall winner and the third-best were awarded prizes for emerging as the brightest and best in the 2021 WASSCE which was written by over two million candidates across West Africa.Kwame Brako Asante represented PRESEC-Legon as the third contestant in their triumphant Greater Accra Regional Championship win in 2021.Call our Editor on 0209391902 or click here and inform us via Whatsapp. You could equally email your stories or articles to [email protected] and we'll surely put them online","PRESEC Student Crowned Overall Best WASSCE Student In Ghana, 2nd In West Africa","Nana Yaw, Reporter",2022/03
http://web.archive.org/web/20210411080304/https://ghanaxtra.com/2021/03/watch-the-moment-ibrahim-mahama-invited-el-lizato-for-lunchvideo.html,https://ghanaxtra.com/2021/03/watch-the-moment-ibrahim-mahama-invited-el-lizato-for-lunchvideo.html,https://ghanaxtra.com/2021/03/watch-the-moment-ibrahim-mahama-invited-el-lizato-for-lunchvideo.html,"Noted for some of the funny and viral proverbs, Justice Agyekum popularly known as El Lizato will surely make you smile even when you are sad.Described by many as Ghana’s greatest philosopher, El Lizato has in stock some funny and creative proverbs and sayings you can think of.From Baby Jet Asamoah Gyan to boxing sensation, Isaac Dogboe, El Lizato also leaves a mark when the occasion presents itself.The situation was not different when he met Ibrahim Mahama, brother of former president John Dramani Mahama.It was not just lunch and big proverbs as El Lizato seems to have left with some fond memories of Mr. Ibrahim Mahama as well.“Ibrahim Mahama, Ex-President Mahama’s brother invited El lizato, the Greatest Philosopher for lunch. My God, Humility is his surname, I was in epileptic shock when I heard his voice. God bless you Sir, am Grateful. You have done what Napoleon couldn’t do”.Call our Editor on 0209391902 or click here and inform us via Whatsapp. You could equally email your stories or articles to [email protected] and we'll surely put them online",Watch The Moment Ibrahim Mahama Invited El Lizato For Lunch(VIDEO),"Nana Yaw, Reporter",2021/03
http://web.archive.org/web/20190127074742/http://ghanaxtra.com/2019/01/menzgolds-bank-accounts-are-in-friends-and-cronies-names-eoco-boss.html,http://ghanaxtra.com/2019/01/menzgolds-bank-accounts-are-in-friends-and-cronies-names-eoco-boss.html,https://ghanaxtra.com/2019/01/menzgolds-bank-accounts-are-in-friends-and-cronies-names-eoco-boss.html,"It looks like there is more to the eye as far as the activities of Menzgold activities is concerned. In the latest twist, it has emerged that the various bank accounts of the gold dealership firm are not in the name of Menzgold.It has also emerged that the bank details are also not in the name of the company’s incarcerated CEO, Nana Appiah Mensah either but in the names of different individuals.The revelation was made by the Director of the Economic and Organized Crime Office(EOCO), ACP K.K Amoah in an interview with Captain Smart on Adom FM on Wednesday morning.He revealed that investigations by his outfit have revealed that the bank details of the company are in the names of friends, relatives and cronies of Nana Appiah Mensah.He however urged the media to be circumspect in their reportage in the wake of the Menzgold brouhaha.Meanwhile, the Economic and Organized Crime Office, EOCO, has frozen some accounts of Nana Appiah Mensah, popularly known as NAM1.Call our Editor on 0209391902 or click here and inform us via Whatsapp. You could equally email your stories or articles to [email protected] and we'll surely put them online",Menzgold’s Bank Accounts Are In Friends And Cronies Names’ – EOCO Boss,"Nana Ama Sarfowaa, Reporter",2019/01
http://web.archive.org/web/20190213123629/http://ghanaxtra.com/2019/02/original-ewe-pussy-damn-sweet-joyce-dzidzor-mensah-boasts.html,http://ghanaxtra.com/2019/02/original-ewe-pussy-damn-sweet-joyce-dzidzor-mensah-boasts.html,https://ghanaxtra.com/2019/02/original-ewe-pussy-damn-sweet-joyce-dzidzor-mensah-boasts.html,"Is everything alright upstairs? That is the question many social media users have been asking in relation to former AIDS Ambassador, Joyce Dzidzor Mensah.Many believe that the lady may be suffering from depression and have suggested that she sees a professional for assistance.But Joyce Dzidzor Mensah maintains she is okay and that such comments are attempts by her distractors to discredit her.From one stunt to the other, it looks like there is something seriously wrong with the young lady.In a post today, she openly revealed that she has a sweet pussy which makes it difficult for men to resist her.Speaking on Facebook live, she said: “Maggi no dey my pussy, it is original Ewe Pussy.”She boasted that her vajayjay is sweet because Ewe ladies do not engage in promiscuous lifestyles.One thing is clear, she needs our support.Call our Editor on 0209391902 or click here and inform us via Whatsapp. You could equally email your stories or articles to info@ghanaxtra.com and we'll surely put them online",My Original Ewe “Pussy” Is Damn Sweet – Joyce Dzidzor Mensah Boasts,GhanaXtra,2019/02
http://web.archive.org/web/20200422221142/https://ghanaxtra.com/2020/04/video-akufo-addos-7th-address-on-ghanas-response-to-the-covid-19-crisis.html,https://ghanaxtra.com/2020/04/video-akufo-addos-7th-address-on-ghanas-response-to-the-covid-19-crisis.html,https://ghanaxtra.com/2020/04/video-akufo-addos-7th-address-on-ghanas-response-to-the-covid-19-crisis.html,"Update 7: President Akufo-Addo addresses the nation on efforts to combat the spread of the Coronavirus pandemicIn his 7th address to the nation on how Ghana is handling the COVID-19 crisis, the president said, he has signed an Executive Instrument ordering the withrawal of restrictions on movement within the affected areas with effect from Monday April 20, 2020.“Fellow Ghanaians, in view of our ability to undertake aggressive contact tracing of infected persons, the enhancement of our capacity to test, the expansion in the numbers of our treatment and isolation centres, our better understanding of the dynamism of the virus, the ramping up of our domestic capacity to produce our own personal protective equipment, sanitisers and medicines, the modest successes chalked at containing the spread of the virus in Accra and Kumasi, and the severe impact on the poor and vulnerable, I have taken the decision to lift the three (3) week old restriction on movements in the Greater Accra Metropolitan Area and Kasoa, and the Greater Kumasi Metropolitan Area and its contiguous districts, with effect from 1am on Monday, 20th April. In effect, tomorrow will see the partial lockdown in Accra and Kumasi being lifted,” president Akufo-Addo said.He, however, announced that the ban on social and religious gatherings is still in place whilst schools and universities remain closed.The president also extended the closure of the country’s borders by four more weeks.",VIDEO: Akufo-Addo’s 7th Address on Ghana’s Response to the COVID-19 Crisis,Fiifi Dixon,2020/04
http://web.archive.org/web/20220704030357/https://ghanaxtra.com/2022/03/food-vendors-attacked-by-suspected-military-men-in-bawkuphotos.html,https://ghanaxtra.com/2022/03/food-vendors-attacked-by-suspected-military-men-in-bawkuphotos.html,https://ghanaxtra.com/2022/03/food-vendors-attacked-by-suspected-military-men-in-bawkuphotos.html,"Some food vendors in the Bawku Municipality of the Upper East Region were on Thursday, March 17, 2022, attacked by some suspected military personnel.The incident happened at some of the popular food joints at Highways, a suburb of Bawku.The uniform men reportedly besieged the area and attacked the women who had come to sell food in the area and destroyed their food.The motive behind the attack is yet to be established but it is believed to be linked to the recent shooting incident in Bawku.Shooting in BawkuThree soldiers were injured from gunshots fired by some residents of Bawku in a renewed clash in the area.The incident happened Wednesday, March 16, 2022.A nine-year-old boy, a 16-year-old girl, and an elderly man were reportedly shot dead.The soldiers, attached to the 11th Mechanised Infantry Batallion based in Bazua, were on an operation to sweep out miscreants in the area when they were reportedly met with resistance, which led to the exchange of gunfire.Call our Editor on 0209391902 or click here and inform us via Whatsapp. You could equally email your stories or articles to [email protected] and we'll surely put them online",Food Vendors Attacked By Suspected Military Men In Bawku(PHOTOS),"Nana Ama Sarfowaa, Reporter",2022/03
